ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GO:0030155,regulation of cell adhesion,276,0.376916925533247,1.58317963441149,9.99900009999e-05,0.0193980601939806,0.0115777895894621,1653,tags=46%, list=31%, signal=34%,CCN1/ITPKB/ITGA2/ITGB1BP1/MIA3/SMAD3/CD47/ST6GAL1/SLC7A1/JAK3/PLXNB2/C1QBP/DAB2/THBS1/KANK1/SDC4/EGR3/TYK2/RIN2/CD9/PKP4/LIMS1/SNAI2/IL6ST/PLAU/PBRM1/ADGRG1/NEDD9/PLPP3/YTHDF2/CASP3/CBLL1/CDK6/IRF1/PHLDB2/CRK/LAMA4/UTRN/CD164/RC3H2/EPHA2/SLK/PRKD2/F11R/SERPINE2/PPP2R1A/ROCK1/HLA-DMA/MYADM/CX3CL1/TFE3/HSPD1/LAMB1/PIK3CA/S1PR1/PRDX2/SIPA1/CYRIB/NCK1/PTK2/PPP1R12A/FLNA/BCL10/IL2RG/IL7R/CD276/ARPC2/PEAK1/DAPK3/ILK/TGM2/MYO10/PTPN11/SHB/ARHGEF7/PLXNA2/PRKAR1A/C2CD4B/CD81/PPP2CA/SMARCC1/KDR/CD44/CARMIL1/NFKBIZ/HLA-E/NOTCH1/NCK2/SOCS5/DUSP22/P4HB/NFKBID/FLOT1/SIRPA/ARID1B/ARID2/EFNA1/KITLG/BCL6/NKAP/MAPK14/CDH13/FN1/PML/CALR/CYTH1/ADAM15/MACF1/ZC3H12A/NRP1/FAM107A/CCL2/CRKL/SERPINE1/RND1/LAMB2/LRRC32/ITGA6/ACTN4/PHF10/PTPRC/SELE/ITGA5/FZD4/SMARCA2/TLN1/RELA
GO:0009719,response to endogenous stimulus,581,0.311719491845371,1.34276553171081,0.0001999800019998,0.0193980601939806,0.0115777895894621,1816,tags=41%, list=34%, signal=31%,NFATC1/CCN1/SNW1/TGFB1I1/MMRN2/CCN2/ITGA2/IER2/ITGB1BP1/MIA3/SMAD3/JAK3/TGIF1/PARP1/ATF2/ARF6/NFE2L2/FOSL2/SETX/KMT2A/PXN/AKR1C3/DAB2/THBS1/KDM5B/ARID4B/RAP1A/RRAGC/XRN1/PTPRE/NFKB1/YY1/CDC34/KANK1/STRAP/DNMT1/UBE2D1/MARS1/ZPR1/GNAI3/XIAP/RPS6KB1/NDEL1/INSIG1/CHMP5/EGR3/TYK2/EXT1/LDLR/ADAMTS7/CD9/LIMS1/SNAI2/UBE3A/USP8/RAP1GDS1/ATP2B1/HNRNPU/GNB1/CASP3/RBBP7/ABHD2/SPART/ATP2B4/TMEM204/STAT5A/CRK/PARK7/GOLPH3/LARS1/HGS/KMT2D/EPHA2/KLF11/FOS/HHEX/ICAM1/SMC1A/PRKD2/HADHA/GAS2L1/CCND1/EIF4A3/SRSF4/ROCK1/STC1/ACAP2/SOCS3/USO1/SIK2/CTSH/SPHK1/STC2/SNX6/RAB13/GRB2/USP9X/IQGAP1/FOXP1/SMAD4/FHL2/PTGER4/OGT/HRH1/LEMD3/DLL4/PGF/KLF2/RAB8A/PIK3CA/SREBF2/SNCA/ZEB2/HNRNPD/PER1/INSR/NCK1/TNFRSF1B/PTK2/SLC4A7/TICAM1/FLNA/ADM/COL4A1/LGMN/PDCD5/GLG1/EHD1/LEPROT/DDIT3/SRSF6/MYC/DIAPH1/NDST1/LBH/MAX/IPO5/CDH5/ILK/CPEB4/TGM2/EPRS1/PTPN11/STAT6/TPR/PRKAR1A/CD81/AHR/SNX5/PRKACA/AKR1C1/SMARCC1/KDR/CSNK1E/TFPI/FBH1/CD44/HSPA8/BSG/EZR/TCF12/NFKBIZ/DAXX/CAPN2/FBXL15/NOTCH1/YWHAH/SOCS5/CSNK1D/LAMTOR5/DUSP22/ZEB1/RAB35/CYC1/PHB1/HSF1/SHISA2/ARID1B/REST/MAPK14/SLC1A1/CDH13/PML/RBM4/GPX1/CALR/FKBP4/SHOC2/MAP2K3/NRP1/GNAQ/OSBPL8/CRY1/PDCD6/LPIN2/SMURF2/NR4A1/FAM107A/CCL2/PSEN1/CRKL/LRRC32/SGK1/ITPR2/KDM3A/RBBP4/CNOT9/TGFBR1/LTBP4/NCOA6/FBXO32/FDX1/CNOT1/FOSB/PTPRC/CYFIP1/ITGA5/FZD4/ZBTB7A/RELA/RAB10/BTG2/TIMP2/ARPC3/PDE2A/TEK/PHB2/CTSL/UFM1/DDIT4/ITPR1/GNA14/JCAD/SELENOS/BRD8/PMEPA1/FOXO1/BPTF/NIBAN2/PHIP
GO:0071495,cellular response to endogenous stimulus,499,0.310671982143875,1.33197886263527,0.0002999700029997,0.0193980601939806,0.0115777895894621,1816,tags=41%, list=34%, signal=30%,NFATC1/CCN1/SNW1/TGFB1I1/MMRN2/CCN2/ITGB1BP1/SMAD3/JAK3/TGIF1/PARP1/ATF2/ARF6/NFE2L2/SETX/KMT2A/PXN/AKR1C3/DAB2/THBS1/KDM5B/ARID4B/RAP1A/RRAGC/XRN1/PTPRE/NFKB1/KANK1/STRAP/DNMT1/UBE2D1/MARS1/ZPR1/GNAI3/XIAP/RPS6KB1/NDEL1/INSIG1/CHMP5/EGR3/TYK2/EXT1/ADAMTS7/LIMS1/SNAI2/UBE3A/USP8/RAP1GDS1/ATP2B1/HNRNPU/GNB1/CASP3/RBBP7/ABHD2/SPART/ATP2B4/TMEM204/STAT5A/CRK/PARK7/GOLPH3/LARS1/HGS/KMT2D/KLF11/FOS/HHEX/ICAM1/SMC1A/PRKD2/GAS2L1/EIF4A3/ROCK1/STC1/ACAP2/SOCS3/USO1/SIK2/CTSH/SPHK1/SNX6/RAB13/GRB2/USP9X/IQGAP1/FOXP1/SMAD4/PTGER4/OGT/HRH1/LEMD3/DLL4/PGF/KLF2/RAB8A/PIK3CA/SNCA/ZEB2/HNRNPD/PER1/INSR/NCK1/TNFRSF1B/PTK2/SLC4A7/FLNA/COL4A1/LGMN/PDCD5/GLG1/EHD1/LEPROT/DIAPH1/NDST1/LBH/MAX/IPO5/CDH5/ILK/CPEB4/TGM2/EPRS1/PTPN11/STAT6/PRKAR1A/AHR/SNX5/PRKACA/AKR1C1/SMARCC1/KDR/CSNK1E/TFPI/FBH1/CD44/HSPA8/EZR/NFKBIZ/DAXX/CAPN2/FBXL15/NOTCH1/YWHAH/CSNK1D/LAMTOR5/DUSP22/ZEB1/RAB35/PHB1/HSF1/SHISA2/ARID1B/REST/MAPK14/SLC1A1/PML/RBM4/CALR/FKBP4/SHOC2/MAP2K3/NRP1/GNAQ/OSBPL8/CRY1/PDCD6/LPIN2/SMURF2/NR4A1/FAM107A/CCL2/PSEN1/CRKL/LRRC32/SGK1/ITPR2/KDM3A/RBBP4/CNOT9/TGFBR1/LTBP4/FBXO32/FDX1/CNOT1/FOSB/CYFIP1/ITGA5/FZD4/ZBTB7A/RELA/RAB10/ARPC3/PDE2A/PHB2/CTSL/UFM1/DDIT4/ITPR1/GNA14/JCAD/SELENOS/BRD8/PMEPA1/FOXO1/BPTF/NIBAN2/PHIP
GO:0043066,negative regulation of apoptotic process,327,0.328565377945174,1.38890366382474,0.0007999200079992,0.0214399612670312,0.0127965042830897,2036,tags=49%, list=38%, signal=32%,KRT18/CCN1/ITPKB/BIRC3/AKR1B1/SMAD3/CREB3/F2R/ST6GAL1/JAK3/MTDH/HSPA9/NFE2L2/SETX/DAB2/THBS1/BNIP2/NFKB1/DNMT1/HERPUD1/ZPR1/QARS1/XIAP/RPS6KB1/CAMK1D/BNIP3L/EGR3/SNAI2/IL6ST/CIAPIN1/ANKLE2/PARK7/ARF4/GOLPH3/TCF7L2/TRAP1/FNIP1/SIAH2/ICAM1/MCL1/CCND1/GBE1/ROCK1/PIAS1/SOCS3/CTSH/PIM1/SPHK1/SNX6/ATF4/CX3CL1/FOXP1/FHL2/HSPD1/NAA15/GSTP1/PIK3CA/SNCA/PRDX2/ITPRIP/PTRH2/BCL3/PTK2/SLC39A10/FLNA/HIGD1A/BCL10/LGMN/ZMYND11/NUP62/TMBIM1/SRSF6/IL7R/MYC/CDH5/CPEB4/DDX3X/PA2G4/MAEA/BIRC6/OPA1/ARAF/GRINA/HYOU1/MYO18A/PSMD10/KDR/CSNK2A1/HYPK/CD44/NOTCH1/NAA38/LAMTOR5/COPS5/PTTG1IP/DDAH2/TAF9/PPP1R10/PSMG2/HSF1/ADAR/EFNA1/HAX1/KITLG/BCL6/SLC1A1/GPX1/PRELID1/IFI6/DDB1/ZC3H12A/NRP1/CCL2/PSEN1/SERPINE1/TAX1BP1/TGFBR1/SYVN1/NDUFS3/ITGA6/BFAR/ITGA5/CSF2/RELA/BTG2/STXBP1/TEK/MIEN1/PHB2/UFM1/PPIF/ANXA5/TJP1/SELENOS/STK40/UBE2Z/FOXO1/NIBAN2/PHIP/PCID2/HMOX1/VDAC2/RICTOR/VDAC1/CDC73/AATF/AARS1/TSC22D1/NPC1/ADNP/PARL/CBX4/HDAC2/IVNS1ABP/MDM4/CCAR2/DFFA/TPT1/ZFAND6/ACKR3
GO:0001944,vasculature development,281,0.325999100468993,1.37003468597635,0.0016998300169983,0.0214399612670312,0.0127965042830897,1820,tags=44%, list=34%, signal=31%,NFATC1/CCN1/MMRN2/CCN2/ITGB1BP1/MIA3/CD47/MTDH/ATF2/NFE2L2/PARVA/THBS1/RAP1A/APOLD1/RNH1/DNMT1/ADGRF5/JMJD6/EGFL7/MCAM/PRDM1/EGR3/RIN2/LDLR/ADGRG1/SETD2/PLPP3/CLEC14A/ATP2B4/TMEM204/LUZP1/TCF7L2/HGS/EPHA2/TIPARP/RASIP1/HHEX/SOX18/PRKD2/ROCK1/SOCS3/CTSH/SPHK1/AAMP/AGO1/CX3CL1/MAP2K1/HDAC7/GGNBP2/HEY1/DLL4/PGF/KLF2/NAA15/PIK3CA/S1PR1/MAP3K3/LGALS8/PTK2/F3/QKI/FLNA/ADM/COL4A1/DDIT3/NDST1/NFATC2/CDH5/SHB/FMNL3/EPHB4/COL18A1/ERRFI1/TAL1/TNFRSF12A/AHR/KDR/BSG/SRPK2/NOTCH1/FOXJ2/PGK1/ADAMTS1/SEC24B/ARID2/EFNA1/MAPK14/SLC1A1/CDH13/CHD7/PECAM1/FN1/SLC12A2/PML/GPX1/ADAM15/ZC3H12A/NRP1/WASF2/PDCD6/NR4A1/CCL2/PSEN1/CRKL/NINJ1/SERPINE1/TGFBR1/RORA/CALD1/ITGA5/FZD4/PANK2/CD40/PDE2A/TEK/MYLK/TJP1/JCAD/RHOB/RIC8A/FOXO1/AGO2/NIBAN2/JAG1
GO:0007155,cell adhesion,448,0.3166901197401,1.35257970813102,0.0006999300069993,0.0214399612670312,0.0127965042830897,1655,tags=39%, list=31%, signal=30%,KRT18/CCN1/DSP/TGFB1I1/CLDN15/MMRN2/CCN2/ITPKB/ITGA2/ITGB1BP1/MIA3/SMAD3/CD47/ST6GAL1/SLC7A1/JAK3/ARF6/PLXNB2/C1QBP/PXN/PARVA/DAB2/THBS1/KANK1/PVR/EGFL7/SDC4/MCAM/EGR3/TYK2/EXT1/RIN2/CD9/PKP4/LIMS1/SNAI2/IL6ST/PLAU/PBRM1/ADGRG1/VWF/NEDD9/DCHS1/PLPP3/YTHDF2/CASP3/CBLL1/CDK6/IRF1/PHLDB2/CRK/LAMA4/UTRN/GOLPH3/CD164/RC3H2/EPHA2/SLK/LAMC2/ICAM1/PRKD2/F11R/SERPINE2/PPP2R1A/ROCK1/CD93/HLA-DMA/BCR/MYADM/CX3CL1/CTNNAL1/S100A11/TFE3/HSPD1/LAMB1/HAPLN3/PIK3CA/S1PR1/PRDX2/SIPA1/CYRIB/NCK1/PTK2/PPP1R12A/FLNA/CSRP1/TNIP1/BCL10/IL2RG/STK10/IL7R/CD276/ARPC2/PPFIBP1/PEAK1/CDH5/DAPK3/ILK/TGM2/MYO10/MAEA/VMP1/PTPN11/SHB/ARHGEF7/EPHB4/PLXNA2/COL18A1/TAOK2/PRKAR1A/TRPM7/C2CD4B/CD81/TNFRSF12A/PERP/PPP2CA/SMARCC1/KDR/CD44/CARMIL1/EZR/NFKBIZ/HLA-E/NOTCH1/NCK2/SOCS5/DUSP22/P4HB/NFKBID/FLOT1/SIRPA/ARID1B/ARID2/EFNA1/KITLG/BCL6/NKAP/MAPK14/CDH13/CTNND1/PECAM1/FN1/PML/CALR/CYTH1/ADAM15/MACF1/ZC3H12A/NRP1/PDLIM5/FAM107A/CCL2/PSEN1/CRKL/NINJ1/SERPINE1/RND1/LAMB2/LRRC32/AOC3/TMEM47/RAP2B/ITGA6/ACTN4/WHAMM/PHF10/PTPRC/SELE/JAM2/ITGA5/FZD4/SMARCA2/TLN1/RELA/RAB10
GO:0043069,negative regulation of programmed cell death,337,0.317919489568868,1.34561294000439,0.0017998200179982,0.0214399612670312,0.0127965042830897,2036,tags=48%, list=38%, signal=32%,KRT18/CCN1/ITPKB/BIRC3/AKR1B1/SMAD3/CREB3/F2R/ST6GAL1/JAK3/MTDH/HSPA9/NFE2L2/SETX/DAB2/THBS1/BNIP2/NFKB1/DNMT1/HERPUD1/ZPR1/QARS1/XIAP/RPS6KB1/CAMK1D/BNIP3L/EGR3/SNAI2/IL6ST/CIAPIN1/ANKLE2/PARK7/ARF4/GOLPH3/TCF7L2/TRAP1/FNIP1/SIAH2/ICAM1/MCL1/CCND1/GBE1/ROCK1/PIAS1/SOCS3/CTSH/PIM1/SPHK1/SNX6/ATF4/CX3CL1/FOXP1/FHL2/HSPD1/NAA15/GSTP1/PIK3CA/SNCA/PRDX2/ITPRIP/PTRH2/BCL3/PTK2/SLC39A10/FLNA/HIGD1A/BCL10/LGMN/ZMYND11/NUP62/TMBIM1/SRSF6/IL7R/MYC/CDH5/CPEB4/DDX3X/PA2G4/MAEA/BIRC6/OPA1/ARAF/GRINA/HYOU1/MYO18A/PSMD10/KDR/CSNK2A1/HYPK/CD44/NOTCH1/NAA38/LAMTOR5/COPS5/PTTG1IP/DDAH2/TAF9/PPP1R10/PSMG2/HSF1/ADAR/EFNA1/HAX1/KITLG/BCL6/SLC1A1/GPX1/PRELID1/IFI6/DPP9/DDB1/ZC3H12A/NRP1/CCL2/PSEN1/SERPINE1/TAX1BP1/TGFBR1/SYVN1/NDUFS3/ITGA6/BFAR/ITGA5/CSF2/RELA/BTG2/STXBP1/TEK/MIEN1/PHB2/UFM1/PPIF/ANXA5/TJP1/SELENOS/STK40/UBE2Z/FOXO1/NIBAN2/PHIP/PCID2/HMOX1/VDAC2/RICTOR/VDAC1/CDC73/AATF/PELI1/AARS1/TSC22D1/NPC1/ADNP/PARL/CBX4/HDAC2/IVNS1ABP/MDM4/CCAR2/DFFA/TPT1/ZFAND6/ACKR3
GO:0051603,proteolysis involved in protein catabolic process,366,0.31420023462587,1.33379503609053,0.0015998400159984,0.0214399612670312,0.0127965042830897,1939,tags=46%, list=36%, signal=32%,CHMP1B/TGFB1I1/TRPC4AP/UBR4/RNF114/TTC3/PDCD6IP/NFE2L2/PSMD7/DAB2/UBL4A/CRBN/PSMC2/CDC34/UBE2D1/KEAP1/HERPUD1/UBAP1/PSMA4/CHMP5/NUB1/ADAMTS7/PSMA3/ARIH1/UBE3A/CCAR1/RSPRY1/MYLIP/GABARAPL2/CDC27/NGLY1/AKIRIN2/PARK7/CDC26/HGS/SIAH2/PSME3IP1/RC3H2/PSMB8/CTSC/UBE2I/PSME1/PIAS1/CTSH/PSMB3/KCTD10/USP25/FBXW5/USP9X/FBXO22/OGT/ATF6/SPSB1/PSMB6/NEDD8/PPP2CB/UGGT1/PSMD2/UBE2A/RMND5B/IL33/PTK2/DCAF13/FBXO33/ISG15/LGMN/VPS4A/DDIT3/TOPORS/GNA12/SH3BGRL/ASCC3/MAEA/SUMO2/PSMD12/EIF3H/KLHDC2/ZSWIM8/ARAF/TBL1X/PRKACA/ZFAND2B/PSMD10/SMARCC1/TMTC3/ZYG11B/CSNK2A1/CSNK1E/RNF13/DDA1/PSMC1/CAPN2/TMUB1/FBXL15/SOCS5/CSNK1D/AGAP3/CDC16/PSMD3/RNF103/OTUD7B/UBA6/TAF9/RNF168/ZRANB1/RNF126/PSMA5/NTAN1/PSMB1/ANAPC11/IFI27/EFNA1/TRIM38/YOD1/PML/RAD23B/GPX1/PSME2/MAN1A1/CALR/DDB1/CHMP7/SUMO1/RNF8/PPP2R5C/CHMP2A/PPP1R11/SMURF2/PSEN1/HM13/PSMD4/CCDC47/SYVN1/UFD1/ANAPC5/BFAR/USP7/RNF4/SNF8/UBE2H/UBE2G2/FBXL20/DDI2/UBE2R2/NSFL1C/CTSL/PSMB4/VPS25/SPSB3/CDK2/CAMLG/SELENOS/COP1/COMMD1/UBE2Z/VPS37B/UBE2N/UBR3/SEC61B/CACUL1/VPS28/PSMC4/ARIH2/PELI1/UBE2J2/UBXN7/ANAPC13/RNF10/CLPP
GO:0033365,protein localization to organelle,406,0.310000163764673,1.31994481464105,0.0016998300169983,0.0214399612670312,0.0127965042830897,2072,tags=48%, list=38%, signal=32%,SEC13/MARCHF5/SSB/MIA3/SMAD3/PARP1/ATF2/ARF6/NEURL1B/RAP1A/RRAGC/UBL4A/RBM22/ATP6V1D/SEC16A/HERPUD1/ZPR1/UBAP1/MID1/INSIG1/ILRUN/BNIP3L/OPTN/TYK2/BOD1/TOR1AIP2/PEX13/BANP/RAP1GDS1/TULP3/HNRNPU/IK/TRAF3IP2/GABARAPL2/SETD2/TNPO1/AKIRIN2/SUMO3/PARK7/ARF4/GOLPH3/TCF7L2/HGS/HHEX/GAS2L1/SEC63/MORC3/SH3GLB1/KDELR1/TRIM28/RAB11A/SSR3/KPNA6/RAB6A/NUTF2/TASOR/USP9X/EMC3/OGT/HSPD1/TOMM34/PITRM1/IPO9/KPNA3/RAB8A/SREBF2/MEPCE/NUP155/BCL3/CCT2/IL33/FIS1/MID2/FLNA/ISG15/NUP62/PDCD5/EHD1/VPS4A/LEPROT/DDIT3/TOPORS/DIAPH1/MFF/IPO5/SAE1/SPCS2/LMNB2/DDX3X/TAF3/DNAJC15/TPR/CD81/LIMK2/ATG14/MAPRE2/CCT3/PRKACA/ZFAND2B/GAK/TIMM17B/DKC1/HSPA8/EZR/SRPRA/NOTCH1/CSNK1D/LAMTOR5/PTTG1IP/OTUD7B/RAB35/PPP1R10/TRIM8/EMC4/HAX1/MAPK14/GET1/HDGF/TOMM22/VAPA/SRP54/PML/TOMM5/PKIG/MAN1A1/CALR/CCT5/CHMP7/SUMO1/ZC3H12A/NRP1/OSBPL8/STK3/EMC8/IPO7/SUN1/PSEN1/MTCH1/CCDC47/NCLN/VCPIP1/TERF1/RNF4/SNF8/ZBTB7A/RIPOR1/RAB10/RAB33B/SPCS1/POM121/RAB29/TIMM17A/SEC61A1/SUN2/PHB2/NSFL1C/UFM1/VPS25/CAMLG/TOR1B/RABEP1/USP36/TIA1/BICD2/VPS37B/DCTN2/SEC61B/LEMD2/LZTS2/VPS28/TPP1/ARIH2/ACD/UTP25/PAK1/LMBRD1/NOMO1/UBE2J2/COX18/MTX1/H4C3/SMC5/ELAVL1/SRP14/PARL/CBLB/KDELR2/HSPA4/NUP88/MAGED1/ZFAND6/BCAP29/CEP350/ARL2/WASHC2A/SEC62
GO:0030163,protein catabolic process,452,0.308127126648374,1.31608702187699,0.000999900009999,0.0214399612670312,0.0127965042830897,2048,tags=47%, list=38%, signal=32%,CHMP1B/TGFB1I1/TRPC4AP/SMAD3/UBR4/RNF114/TTC3/PDCD6IP/NFE2L2/PSMD7/DEDD/DAB2/UBL4A/CRBN/PSMC2/CDC34/UBE2D1/KEAP1/HERPUD1/UBAP1/PSMA4/BNIP3L/CHMP5/EXT1/NUB1/LDLR/ADAMTS7/PSMA3/ARIH1/UBE3A/USP8/CCAR1/RSPRY1/BANP/MYLIP/GABARAPL2/CDC27/CASP3/NGLY1/AKIRIN2/PARK7/CDC26/HGS/SIAH2/PSME3IP1/RC3H2/PSMB8/TIPARP/CTSC/SERPINE2/UBE2I/ROCK1/PSME1/PIAS1/CTSH/PSMB3/KCTD10/USP25/FBXW5/USP9X/LYPLA1/SMAD4/ATG7/FBXO22/OGT/ATF6/SPSB1/PSMB6/NEDD8/PPP2CB/UGGT1/LAPTM4B/PSMD2/SNCA/UBE2A/RMND5B/TNFRSF1B/IL33/PTK2/DCAF13/FLNA/FBXO33/ISG15/LGMN/VPS4A/DDIT3/TOPORS/GNA12/SH3BGRL/ASCC3/MAEA/SUMO2/PSMD12/EIF3H/CD81/KLHDC2/ZSWIM8/ARAF/TBL1X/SNX5/PRKACA/ZFAND2B/PSMD10/SMARCC1/TMTC3/ZYG11B/CSNK2A1/CSNK1E/RNF13/HSPA8/EZR/DDA1/PSMC1/CAPN2/TMUB1/FBXL15/NOTCH1/SOCS5/CSNK1D/AGAP3/CDC16/PSMD3/RNF103/OTUD7B/UBA6/TAF9/DCAF1/RNF168/ZRANB1/SLC16A3/RNF126/PSMA5/PHB1/NTAN1/PSMB1/ANAPC11/IFI27/EFNA1/TRIM38/YOD1/MYCBP2/PML/RAD23B/GPX1/PSME2/MAN1A1/CALR/DDB1/CHMP7/SUMO1/RNF8/PPP2R5C/CHMP2A/PPP1R11/SMURF2/PSEN1/HM13/PSMD4/CCDC47/SYVN1/SNRNP70/UFD1/ANAPC5/BFAR/USP7/RNF4/SNF8/UBE2H/UBE2G2/FBXL20/RELA/DDI2/UBE2R2/VGLL4/TIMP2/NSFL1C/CTSL/PSMB4/VPS25/SPSB3/CDK2/CAMLG/SELENOS/COP1/COMMD1/UBE2Z/FOXO1/VPS37B/UBE2N/UBR3/SEC61B/CACUL1/VPS28/PSMC4/TPP1/ARIH2/CASP7/UTP25/PELI1/UBE2J2/UBXN7/ANAPC13/RNF10/CLPP/RBBP6/CBLB/MDM4/RNF149/CCAR2/WWP1/SNX9/RNF7/SIAH1/UBE2S
